"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","split_categories","X","ByAppointmentOnly","BusinessAcceptsCreditCards","BikeParking","RestaurantsPriceRange2","CoatCheck","RestaurantsTakeOut","RestaurantsDelivery","Caters","WiFi","BusinessParking","WheelchairAccessible","HappyHour","OutdoorSeating","HasTV","RestaurantsReservations","DogsAllowed","Alcohol","GoodForKids","RestaurantsAttire","Ambience","RestaurantsTableService","RestaurantsGoodForGroups","DriveThru","NoiseLevel","GoodForMeal","BusinessAcceptsBitcoin","Smoking","Music","GoodForDancing","AcceptsInsurance","BestNights","BYOB","Corkage","BYOBCorkage","HairSpecializesIn","Open24Hours","RestaurantsCounterService","AgesAllowed","DietaryRestrictions"
"191",47147,"fl08K_-1-EVKCQxH6L0tjQ","Fu Hai Restaurant","2842 Saint Vincent St, Unit B2","Philadelphia","PA",19149,40.0416703384,-75.0545130964,3.5,8,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'None', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2'}","Dim Sum, Fuzhou, Restaurants, Chinese","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}","['Dim Sum', 'Fuzhou', 'Restaurants', 'Chinese']",124642,"","True","True",NA,"","True","False","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","","False","True","","False","u'none'","","","{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}","False","","","u'average'","","","","","",NA,"","True","False","",NA,NA,NA,NA,NA
"192",47159,"hF2a683wH9CXwrYZnLhSZA","Pennsport Barber Shop","146 McKean St","Philadelphia","PA",19148,39.9228345,-75.1495444,4.5,13,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Barbers","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}","['Beauty & Spas', 'Barbers']",124727,"","True","True",1,"","True","True","False","'free'","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","'none'","True","'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","True","","'very_loud'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"193",47756,"owEU7dr6476LFPxuTgSRiA","CrossFit Love","941 N Front St","Philadelphia","PA",19123,39.963925,-75.137455,4,17,1,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Fitness & Instruction, Health & Medical, Gyms, Active Life, Interval Training Gyms, Trainers, Nutritionists","{'Monday': '12:0-20:30', 'Tuesday': '6:0-20:30', 'Wednesday': '12:0-20:30', 'Thursday': '6:0-20:30', 'Friday': '12:0-19:30', 'Saturday': '10:0-11:0', 'Sunday': '10:0-12:0'}","['Fitness & Instruction', 'Health & Medical', 'Gyms', 'Active Life', 'Interval Training Gyms', 'Trainers', 'Nutritionists']",126663,"","True","",2,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","True","","u'full_bar'","True","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"194",48226,"IbfjmW7svGRQs7zIBwx-EA","Her Daughters Cafe","2533 E Clearfield St","Philadelphia","PA",19134,39.9850721564,-75.106799081,4.5,22,1,"{'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Desserts","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}","['Restaurants', 'Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Desserts']",128077,"","True","",2,"","True","","","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","True","","True","","u'full_bar'","True","'casual'","","","True","","","","","","","",NA,"","","","'no'",NA,NA,NA,NA,NA
"195",48439,"jQdPQ4WdwCumO0qgst6JKg","Go Popcorn","112 S 12th St","Philadelphia","PA",19147,39.9498431,-75.1604041,4,106,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Caters': 'True'}","Food, Specialty Food, Desserts, Popcorn Shops","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-19:0'}","['Food', 'Specialty Food', 'Desserts', 'Popcorn Shops']",128433,"","True","True",1,"","True","True","True","u'free'","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","True","False","False","","u'none'","True","'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","True","","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"196",48763,"P-a6WMxnBncXP4ZnFXeYww","NetCost Market","11701 Bustleton Ave","Philadelphia","PA",19116,40.1189414,-75.0167746,4,63,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False'}","Fruits & Veggies, Specialty Food, Russian, Delis, Restaurants, Grocery, Food, Cheese Shops","{'Monday': '8:0-21:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-19:0', 'Saturday': '12:0-21:0', 'Sunday': '8:0-20:0'}","['Fruits & Veggies', 'Specialty Food', 'Russian', 'Delis', 'Restaurants', 'Grocery', 'Food', 'Cheese Shops']",128959,"","True","True",1,"","True","True","False","u'no'","","","True","False","False","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"197",48784,"YFZEUO2lipPqQdWGqPWUew","Taco Bell","3619 Aramingo Avenue","Philadelphia","PA",19134,39.993535,-75.096423,3.5,19,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Mexican, Tacos, Tex-Mex, Breakfast & Brunch, Fast Food","{'Monday': '8:0-1:0', 'Tuesday': '8:0-1:0', 'Wednesday': '8:0-1:0', 'Thursday': '8:0-1:0', 'Friday': '8:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '8:0-1:0'}","['Restaurants', 'Mexican', 'Tacos', 'Tex-Mex', 'Breakfast & Brunch', 'Fast Food']",129035,"","True","",2,"","True","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","True","","True","","u'full_bar'","False","u'casual'","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"198",49081,"Wc41sOvcWAz4mj7JgRMqVg","Joni R Marcus, DMD","7215 W Passyunk Ave","Philadelphia","PA",19142,39.9137366,-75.2398958,4,8,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Cosmetic Dentists, Dentists, General Dentistry","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}","['Health & Medical', 'Cosmetic Dentists', 'Dentists', 'General Dentistry']",129522,"","True","True",2,"","True","False","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","u'full_bar'","True","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","False","","","",NA,"","","","",NA,NA,NA,NA,NA
"199",49724,"77eLvITjZT6P6KNSsw0n4g","Espresso Cafe & Sushi Bar","7814 Castor Ave","Philadelphia","PA",19152,40.0585655,-75.059408,3.5,18,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True'}","Japanese, Sushi Bars, Restaurants, Kosher","{'Monday': '9:0-21:30', 'Tuesday': '10:0-21:45', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '21:30-0:0', 'Sunday': '10:0-21:30'}","['Japanese', 'Sushi Bars', 'Restaurants', 'Kosher']",130684,"","True","",2,"","True","False","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","False","u'casual'","{'romantic': True, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"200",49751,"qOgjA3ZyLo8jFDgaLIh2NQ","Olave's Cleaning","","Philadelphia","PA",19103,39.9531865,-75.1749671,4,15,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Home Cleaning, Home Organization, Local Services, Carpet Cleaning, Office Cleaning, Professional Services","{'Monday': '0:0-0:0', 'Tuesday': '8:30-19:30', 'Wednesday': '8:30-19:30', 'Thursday': '8:30-19:30', 'Friday': '8:30-19:30', 'Saturday': '9:0-15:0'}","['Home Services', 'Home Cleaning', 'Home Organization', 'Local Services', 'Carpet Cleaning', 'Office Cleaning', 'Professional Services']",130708,"","True","",2,"","True","False","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","True","","True","","u'none'","","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"201",50044,"e4MoozYGqe_rb4_ZC1rYMQ","Nook Bakery & Coffee Bar","15 S 20th St","Philadelphia","PA",19103,39.952725,-75.1729016,4.5,304,1,"{'NoiseLevel': ""'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Event Planning & Services, Venues & Event Spaces, Cupcakes, Coffee Roasteries, Italian, Food, Bakeries, Coffee & Tea, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '8:0-14:0'}","['Event Planning & Services', 'Venues & Event Spaces', 'Cupcakes', 'Coffee Roasteries', 'Italian', 'Food', 'Bakeries', 'Coffee & Tea', 'Restaurants']",131434,"","","",2,"","True","False","","","","","","","","","","u'full_bar'","True","","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"202",50430,"RH0vy6AjSM4_AVkJNagOjw","Alpha To Omega Termite & Pest Control","5821 Haverford Ave","Philadelphia","PA",19131,39.968893,-75.236193,4.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Pest Control, Wildlife Control, Local Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-14:0'}","['Pest Control', 'Wildlife Control', 'Local Services']",132447,"","True","",3,"","True","False","","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}","","True","True","False","True","","'full_bar'","False","'dressy'","","","True","","u'loud'","","","","","",NA,"","","","'no'",NA,NA,NA,NA,NA
"203",50494,"Co3Ogqy6y2JgZdG0wBlrUQ","Ten Stone Bar & Restaurant","2063 South St","Philadelphia","PA",19146,39.9450458,-75.1769728,3,300,1,"{'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BYOBCorkage': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Corkage': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}""}","Asian Fusion, Nightlife, Restaurants, American (New), Bars, Pubs","{'Monday': '11:30-2:0', 'Tuesday': '11:30-2:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '10:0-2:0'}","['Asian Fusion', 'Nightlife', 'Restaurants', 'American (New)', 'Bars', 'Pubs']",132801,"","True","True",3,"","True","False","False","","{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}","","True","True","False","True","","u'full_bar'","False","u'dressy'","{'romantic': True, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"204",50817,"ZrkPvgCKxS_vBhYr8l-ZXw","King Food","2554 S American St","Philadelphia","PA",19148,39.9158557,-75.1524261,4,15,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""'quiet'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BikeParking': 'True'}","American (Traditional), Chinese, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30'}","['American (Traditional)', 'Chinese', 'Restaurants']",133625,"","True","",3,"","False","False","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","False","","'full_bar'","False","'dressy'","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"205",50873,"YNl2JK7qqYyHqKc4bbKivg","La Dominique","3300 Market St","Philadelphia","PA",19104,39.9553587,-75.1896905,4.5,44,1,"{'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False'}","Food Stands, Food, Food Trucks, Creperies, French, Polish, Restaurants","{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0'}","['Food Stands', 'Food', 'Food Trucks', 'Creperies', 'French', 'Polish', 'Restaurants']",133811,"","True","True",2,"","True","False","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}","","","True","False","True","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"206",50961,"cWieFH-wIcIsfzJ86Vm_Rg","Big Brother Little Brother Towing","","Philadelphia","PA",19120,40.0171034644,-75.0930403269,3,22,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Automotive, Junk Removal & Hauling, Local Services, Towing, Junkyards, Movers, Roadside Assistance, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Automotive', 'Junk Removal & Hauling', 'Local Services', 'Towing', 'Junkyards', 'Movers', 'Roadside Assistance', 'Home Services']",134082,"","True","",2,"","True","True","","'no'","","False","","False","","False","","","True","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","True","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"207",51001,"vy_rin8cRkzrUSmcVpFpJg","2 B Groomed Barbering Studio","270 S 11th St","Philadelphia","PA",19107,39.9466368118,-75.1595187968,4,50,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Barbers","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}","['Beauty & Spas', 'Barbers']",134199,"","True","",1,"","True","True","False","u'free'","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","False","True","True","","u'none'","True","'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'quiet'","","","","","",NA,"","","","'no'",NA,NA,NA,NA,NA
"208",51103,"47G1W3pBfKAvkXTNxEbhxw","Miss Appliance","","Philadelphia","PA",19136,40.035837,-75.0202247,1,18,1,"{'BusinessAcceptsCreditCards': 'False'}","Appliances & Repair, Local Services","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}","['Appliances & Repair', 'Local Services']",134658,"","True","True",1,"","False","False","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","","False","False","False","False","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","True","","","","False","","","",NA,"","","","",NA,NA,NA,NA,NA
"209",51205,"N11PPHgx_XABZjfEG5mspg","Rita's Italian Ice","161 Byberry Rd","Philadelphia","PA",19116,40.1289789,-75.0236242,3.5,5,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}"", 'RestaurantsDelivery': 'None', 'Caters': 'False'}","Shaved Ice, Ice Cream & Frozen Yogurt, Food, Desserts","","['Shaved Ice', 'Ice Cream & Frozen Yogurt', 'Food', 'Desserts']",134922,"","True","",2,"","","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","True","","","","'full_bar'","True","'casual'","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"210",51458,"9_Vc2bGwkmTD72Khzcye3w","Core Acupuncture","908 Arch St, Fl 1","Philadelphia","PA",19107,39.9532187,-75.1550739,5,5,1,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'""}","Acupuncture, Skin Care, Fertility, Sports Medicine, Medical Centers, Doctors, Health & Medical, Traditional Chinese Medicine, Pain Management, Beauty & Spas, Massage Therapy, Tui Na, Orthotics","{'Monday': '14:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}","['Acupuncture', 'Skin Care', 'Fertility', 'Sports Medicine', 'Medical Centers', 'Doctors', 'Health & Medical', 'Traditional Chinese Medicine', 'Pain Management', 'Beauty & Spas', 'Massage Therapy', 'Tui Na', 'Orthotics']",135641,"","True","False",1,"","True","True","False","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","False","True","False","","","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","False","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
